state,Lake, lake.region,Latitude,Longitude,Elevation.(m),yr.sampled,season,month,TOD,TOD.Detail,number.sites,sample.times,min.depth,max.depth,ave.den.per.m2,std.dev,method,method.detail,net.diameter,net.length,mesh.size.(μm),biomass,size.frequency,reference,type.of.pub,data.origin,notes:
,Michigan,South Eastern,nr,nr,0,1971,spring,6-Apr,day,no details,,,80,80,154.6,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,5,5,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,10,10,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,15,15,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,20,20,5.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,25,25,3072.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,30,30,14440.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,35,35,12096.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,6-May,day,no details,,,40,40,64198.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,5,5,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,10,10,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,15,15,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,20,20,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,25,25,70.6,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,30,30,3.1,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,35,35,28.2,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,spring,18-Jun,day,no details,,,40,40,45.7,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,5,5,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,10,10,0.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,15,15,0.2,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,20,20,9.0,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,25,25,14.9,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,30,30,2.4,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,35,35,14.3,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Michigan,South Eastern,nr,nr,0,1971,summer,11-Jul,day,no details,,,40,40,72.2,nr,Benthic Sled,"Benthic Sled with 1m2 Plankton Net, 0.645mm",,,665,yes,yes,Reynolds et al. 1972,,Table 1,estimated density
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-26",0,25,3.7,sr,Vertical Tow,"1 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 3"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-27",25,50,5.8,sr,Vertical Tow,"2 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 4"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-28",50,75,33.1,sr,Vertical Tow,"3 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 5"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-29",75,100,107.7,sr,Vertical Tow,"4 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 6"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-30",100,125,180.2,sr,Vertical Tow,"5 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 7"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-31",125,150,121.9,sr,Vertical Tow,"6 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 8"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-32",150,175,329.8,sr,Vertical Tow,"7 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 9"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-33",200,225,419.0,sr,Vertical Tow,"8 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 10"
,Ontario,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-34",,all,86.3,nr,Mean # for each cruise,"9 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 1,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 11"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-35",0,25,0.6,sr,Vertical Tow,"10 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 12"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-36",25,50,13.0,sr,Vertical Tow,"11 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 13"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-37",50,75,15.0,sr,Vertical Tow,"12 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 14"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-38",75,100,57.2,sr,Vertical Tow,"13 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 15"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-39",100,125,97.3,sr,Vertical Tow,"14 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 16"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-40",125,150,155.2,sr,Vertical Tow,"15 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 17"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-41",150,175,128.3,sr,Vertical Tow,"16 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 18"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-42",175,200,369.0,sr,Vertical Tow,"17 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 19"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-43",200,225,198.0,sr,Vertical Tow,"18 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 20"
,Huron,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-44",,all,40.0,nr,Mean # for each cruise,"19 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 1,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 21"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-45",0,25,1.6,sr,Vertical Tow,"20 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 22"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-46",25,50,24.3,sr,Vertical Tow,"21 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 23"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-47",50,75,14.0,sr,Vertical Tow,"22 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 24"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-48",75,100,117.0,sr,Vertical Tow,"23 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 25"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-49",100,125,261.0,sr,Vertical Tow,"24 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 26"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-50",125,150,128.0,sr,Vertical Tow,"25 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 27"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-51",150,175,284.4,sr,Vertical Tow,"26 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 28"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-52",175,200,315.4,sr,Vertical Tow,"27 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 29"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-53",200,225,247.6,sr,Vertical Tow,"28 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 30"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-54",225,250,287.0,sr,Vertical Tow,"29 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 31"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-55",250,275,472.5,sr,Vertical Tow,"30 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 32"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-56",375,400,259.0,sr,Vertical Tow,"31 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 2,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 33"
,Superior,nr,nr,nr,0,1971,spring/summer/fall,Mar-Nov,all,,,"April 15-17, Aug 17-20, Nov 23-57",,all,154.0,nr,Mean # for each cruise,"32 m2 net, side lowered net",,,505,no,yes,Carpenter et al. 1974,Article,Table 1,"Reports in seasional variation, and in depth variation, but not both. Size frequency data available in Figure 34"
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,1999,fall,Oct,night,Collected as close to a new moon as possible,10,Annual sample, 7.0 , 38.0 , 342.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2000,fall,Oct,night,Collected as close to a new moon as possible,10,Annual sample, 7.0 , 38.0 , 108.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 16.0 , 51.8 , 196.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 15.7 , 50.4 , 233.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,spring,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 5.0 , 50.9 , 155.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,summer,Jul,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 5.0 , 46.4 , 461.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 7.0 , 44.0 , 437.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,fall,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 11.0 , 46.0 , 438.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,fall,Oct,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 10.0 , 44.4 , 375.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,fall,Nov,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 10.1 , 47.0 , 337.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2014,winter,Dec,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 11.3 , 42.9 , 528.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,spring,Jan,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.1 , 48.7 , 330.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,spring,Feb,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.8 , 52.7 , 175.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,spring,Mar,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 14.3 , 51.6 , 260.9 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,spring,Apr,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 14.4 , 50.5 , 305.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.5 , 52.1 , 623.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,spring,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",5,"Monthly sampling, weather permitting", 13.6 , 50.7 , 790.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,High winds drove us off the lake
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,summer,Jul,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.1 , 50.5 , 797.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
